X,Y
-104673.60848036,-883366.346754552
-104660.24130401,-883372.485002972
-104647.056893074,-883378.541586102
-104633.688990898,-883384.684713928
-104620.503797253,-883390.746297619
-104607.31819808,-883396.810322175
-104593.949011982,-883402.961152361
-104580.579435985,-883409.114183163
-104567.392552457,-883415.185403237
-104554.205225456,-883421.258952746
-104540.834327259,-883427.419074972
-104527.462925074,-883433.581759095
-104514.27425386,-883439.662161576
-104501.085144553,-883445.744773477
-104487.712403614,-883451.913997815
-104474.52234575,-883458.001012199
-104461.331810418,-883464.090175141
-104447.957558326,-883470.266202028
-104434.582849162,-883476.444191629
-104421.390840607,-883482.539778323
-104408.198341015,-883488.637451035
-104395.005340209,-883494.73720298
-104381.628602125,-883500.923675592
-104368.251274268,-883507.112466097
-104355.056695426,-883513.218427145
-104341.861575327,-883519.326417445
-104328.66592033,-883525.436411276
-104315.28644562,-883531.63320202
-104302.089654475,-883537.747186552
-104288.892304222,-883543.86311763
-104275.511045511,-883550.066042242
-104262.312522348,-883556.185811169
-104248.930111795,-883562.392390163
-104235.730370828,-883568.515906786
-104222.529990462,-883574.641249561
-104209.328984035,-883580.768379396
-104196.127321495,-883586.897266166
-104182.741662464,-883593.112955643
-104169.355251844,-883599.330559859
-104156.151570564,-883605.4645806
-104142.947215561,-883611.600231796
-104129.742189006,-883617.737481351
-104116.536464427,-883623.876307785
-104103.146634186,-883630.101915378
-104089.93949463,-883636.243856859
-104076.731643123,-883642.38730957
-104063.523069236,-883648.532248442
-104050.313776179,-883654.678655236
-104037.103758422,-883660.826508385
-104023.893012353,-883666.975793531
-104010.314534345,-883673.297365994
-103997.1023037,-883679.449506985
-103983.889316854,-883685.603054274
-103970.675581985,-883691.75798196
-103957.461092659,-883697.91428226
-103944.245848767,-883704.07195003
-103931.029843234,-883710.230972162
-103917.813089284,-883716.391342663
-103904.412039999,-883722.63857958
-103891.193756762,-883728.801643685
-103877.974723749,-883734.966018271
-103864.754922586,-883741.131696644
-103851.534348861,-883747.298674357
-103838.312996648,-883753.466935441
-103825.090866464,-883759.636464038
-103811.867934689,-883765.807254885
-103798.644207373,-883771.979289312
-103785.419683884,-883778.152551806
-103772.010708213,-883784.412731011
-103758.784547702,-883790.588427005
-103745.557559546,-883796.765312185
-103732.329716384,-883802.943395683
-103719.101011707,-883809.122657781
-103705.871436463,-883815.303084415
-103692.640972542,-883821.484667427
-103679.409596391,-883827.667396735
-103666.177295592,-883833.85125967
-103652.944033973,-883840.036246145
-103639.709798631,-883846.222337848
-103626.474576683,-883852.409506758
-103613.238337719,-883858.597740768
-103600.001041196,-883864.787037626
-103586.762676071,-883870.977379685
-103573.523230935,-883877.168741188
-103560.282683623,-883883.361112621
-103547.04103805,-883889.55447269
-103533.798290779,-883895.748809124
-103520.554442724,-883901.944102257
-103507.309469832,-883908.140325535
-103494.063371504,-883914.337457256
-103480.816148366,-883920.535482229
-103467.567794449,-883926.734380258
-103454.50239606,-883932.847980277
-103441.25179822,-883939.048557507
-103428.000069076,-883945.249970446
-103414.747210358,-883951.4522014
-103401.493229748,-883957.655235263
-103388.23813087,-883963.85906883
-103374.981929916,-883970.063695824
-103361.724645467,-883976.269098481
-103348.466263168,-883982.47529682
-103335.206803649,-883988.682269451
-103321.946267662,-883994.890010347
-103308.684663316,-884001.098516306
-103295.60625089,-884007.221501402
-103282.342527185,-884013.431521478
-103269.077742516,-884019.642313093
-103255.811888468,-884025.853863047
-103242.544985459,-884032.066161576
-103229.277020808,-884038.279219685
-103216.007996365,-884044.493054286
-103202.737906538,-884050.707671209
-103189.651154136,-884056.836691843
-103176.378977138,-884063.052854713
-103163.105759861,-884069.269807155
-103149.831496271,-884075.487549456
-103136.556190453,-884081.706080129
-103123.464214986,-884087.839046742
-103110.186896323,-884094.059141312
-103097.093050855,-884100.193571685
-103083.813725463,-884106.415226339
-103070.533390769,-884112.637674283
-103057.252068844,-884118.860914133
-103043.96975896,-884125.084961546
-103030.686478078,-884131.309826763
-103017.586796002,-884137.448994788
-103004.301621475,-884143.675489979
-102991.015505831,-884149.902799958
-102977.912957767,-884156.044455154
-102964.625002897,-884162.27336625
-102951.336127239,-884168.503065829
-102938.230973731,-884174.646958948
-102924.940299321,-884180.878186021
-102911.648721974,-884187.110170357
-102898.356218545,-884193.342911252
-102885.062791353,-884199.576393421
-102872.137722132,-884205.637426693
-102858.842426628,-884211.87234578
-102845.546166398,-884218.107993584
-102832.248907429,-884224.3443763
-102818.950629775,-884230.581506651
-102805.836084886,-884236.732708384
-102792.720426883,-884242.884704436
-102779.419035934,-884249.124050054
-102766.116558697,-884255.364125132
-102752.997816726,-884261.518193474
-102739.693149615,-884267.759661221
-102726.387342252,-884274.001816945
-102713.265154407,-884280.15797789
-102699.957050639,-884286.401462057
-102686.832694098,-884292.558834516
-102673.522235552,-884298.803609192
-102660.21056444,-884305.049035635
-102647.082630741,-884311.208313469
-102633.95336908,-884317.368276393
-102620.638013473,-884323.615589067
-102607.321419471,-884329.863528391
-102594.188608767,-884336.025280572
-102580.869535087,-884342.274465087
-102567.734161328,-884348.4374833
-102554.412601454,-884354.687882301
-102541.274907805,-884360.852019746
-102527.950891674,-884367.103569378
-102514.625642429,-884373.355691579
-102501.669362049,-884379.434683269
-102488.341699262,-884385.687918231
-102475.012822293,-884391.94172856
-102461.682737723,-884398.196127874
-102448.721771019,-884404.277377479
-102435.38930437,-884410.532988061
-102422.055634383,-884416.78923247
-102408.906040122,-884422.959193542
-102395.755157566,-884429.129874449
-102382.417927266,-884435.38811697
-102369.264827782,-884441.56008097
-102355.925231435,-884447.819711392
-102342.769685418,-884453.993131057
-102329.61309935,-884460.16716848
-102316.269978761,-884466.428894243
-102302.925672378,-884472.691310202
-102289.950908547,-884478.780424918
-102276.604266759,-884485.044179487
-102263.256462537,-884491.308582286
-102250.278294033,-884497.399589905
-102236.928152645,-884503.665229304
-102223.576826271,-884509.931446005
-102210.409816521,-884516.111157078
-102197.24151606,-884522.291431681
-102184.072150213,-884528.472144907
-102170.716021264,-884534.74039495
-102157.544123092,-884540.922031884
-102144.371147341,-884547.104016858
-102131.011328363,-884553.373465827
-102117.835758063,-884559.556175816
-102104.659084501,-884565.739143105
-102091.295483356,-884572.009470887
-102078.301845094,-884578.105851348
-102064.935658268,-884584.376621014
-102051.568146656,-884590.647569761
-102038.570655553,-884596.74447641
-102025.200482333,-884603.015714837
-102012.014746406,-884609.199964084
-101998.827558967,-884615.384315865
-101985.453350147,-884621.6558421
-101972.263607603,-884627.840327089
-101959.072400519,-884634.024866968
-101945.880004257,-884640.20945918
-101932.500360958,-884646.481225477
-101919.491074952,-884652.578830357
-101906.10877146,-884658.850715979
-101892.725123271,-884665.122674915
-101879.711970981,-884671.220503197
-101866.325722697,-884677.492649642
-101853.310069278,-884683.590678657
-101839.92126368,-884689.863068107
-101826.717237196,-884696.048498205
-101813.511862014,-884702.234127718
-101800.305398592,-884708.41994258
-101786.91164616,-884714.693127438
-101773.888785801,-884720.792308428
-101760.492649785,-884727.066032201
-101747.281356046,-884733.252935269
-101734.069029727,-884739.440099975
-101720.85545011,-884745.62761816
-101707.64083784,-884751.81542195
-101694.238883953,-884758.090766798
-101681.20809457,-884764.192143921
-101667.803853841,-884770.468224506
-101654.770830873,-884776.570330858
-101641.36430364,-884782.847155582
-101628.142905902,-884789.037148819
-101614.920265732,-884795.227541894
-101601.696618882,-884801.41825175
-101588.47173584,-884807.609346181
-101575.24583642,-884813.800755881
-101562.018692983,-884819.9925423
-101548.790535904,-884826.184633961
-101535.56113688,-884832.377087004
-101522.330728479,-884838.569839383
-101508.912764455,-884844.850165789
-101495.866427754,-884850.956357352
-101482.446215964,-884857.237330174
-101469.397693053,-884863.344139616
-101455.975225679,-884869.625743255
-101442.924514906,-884875.733163775
-101429.499808308,-884882.015396151
-101416.446929425,-884888.123430093
-101403.2065559,-884894.319006244
-101389.965002711,-884900.514928678
-101376.722489819,-884906.711123822
-101363.478810724,-884912.907675941
-101350.234193103,-884919.104513058
-101336.988421636,-884925.301720254
-101323.741715872,-884931.499239102
-101310.493878949,-884937.69714735
-101297.24513884,-884943.895368595
-101284.181963927,-884950.006658946
-101270.7445353,-884956.292932231
-101257.679399618,-884962.404940649
-101244.239987805,-884968.691939399
-101231.172933725,-884974.804650929
-101217.731570692,-884981.092360467
-101204.662660233,-884987.205740777
-101191.21943927,-884993.494128707
-101178.148770096,-884999.608167863
-101164.890573097,-885005.809857046
-101151.631487491,-885012.011897679
-101138.371688106,-885018.214217025
-101125.111046496,-885024.416870292
-101111.849760323,-885030.619777717
-101098.774536829,-885036.735598023
-101085.511814594,-885042.939053932
-101072.248502234,-885049.142715294
-101058.984514421,-885055.346605759
-101045.719986759,-885061.550659057
-101032.454801591,-885067.754894861
-101019.189105016,-885073.959253953
-101006.10969003,-885080.076342426
-100992.65605104,-885086.368297106
-100979.575623143,-885092.485551059
-100966.307846528,-885098.690251178
-100953.039666953,-885104.894985178
-100939.957917432,-885111.012361722
-100926.501991228,-885117.304540318
-100913.419464093,-885123.421933735
-100899.962767882,-885129.714089454
-100886.879501394,-885135.831438251
-100873.795887881,-885141.948738084
-100860.338103577,-885148.240744096
-100847.253781001,-885154.357892988
-100833.795260937,-885160.64972262
-100820.710259321,-885166.766660777
-100807.251046699,-885173.058250457
-100794.165360404,-885179.174954446
-100781.079332178,-885185.291530413
-100767.619068288,-885191.582726753
-100754.532362495,-885197.699023704
-100741.07140563,-885203.989919822
-100727.984035931,-885210.105904591
-100714.7094003,-885216.309094733
-100701.43438204,-885222.512071679
-100688.346010015,-885228.627491978
-100674.883326178,-885234.917414306
-100661.794240838,-885241.032392376
-100648.517809642,-885247.234497584
-100635.240941619,-885253.43632322
-100622.150699551,-885259.550541388
-100608.686036376,-885265.839167143
-100595.594967008,-885271.952808253
-100582.316482935,-885278.153493548
-100569.037534425,-885284.353820574
-100555.945223123,-885290.466504693
-100542.478394321,-885296.753482896
-100529.38521377,-885302.865461167
-100516.104581119,-885309.064394947
-100502.823464639,-885315.262897274
-100489.728998614,-885321.373723639
-100476.44707391,-885327.571454166
-100463.164681121,-885333.768718079
-100449.881900912,-885339.965583823
-100436.598659743,-885346.161942919
-100423.502104547,-885352.270597511
-100410.218047128,-885358.466074566
-100396.933516397,-885364.661013249
-100383.648605604,-885370.855505248
-100370.363227855,-885377.04942896
-100357.264559045,-885383.155624142
-100343.978354935,-885389.348552602
-100330.691689812,-885395.540870384
-100317.404642165,-885401.732674554
-100304.11710405,-885407.923859977
-100291.016297684,-885414.027299278
-100277.727916769,-885420.217360122
-100264.439036433,-885426.406739643
-100251.149752452,-885432.595542265
-100238.047179465,-885438.696498144
-100224.756960543,-885444.883890337
-100211.466328527,-885451.070647219
-100198.175182716,-885457.256597871
-100184.883610576,-885463.441870505
-100171.77872742,-885469.539245549
-100158.486079507,-885475.72292704
-100145.192937427,-885481.905907362
-100131.899174568,-885488.088017648
-100118.604857825,-885494.269425441
-100105.497119552,-885500.362951283
-100092.201412919,-885506.542675593
-100078.905064025,-885512.721669825
-100065.795210791,-885518.81278176
-100052.497251011,-885524.990028494
-100039.19854189,-885531.166531294
-100025.898867336,-885537.342128498
-100012.598378604,-885543.516981147
-99999.4842331006,-885549.604027074
-99986.1817103257,-885555.777185916
-99972.8782499652,-885561.949627127
-99959.7610349927,-885568.034331656
-99946.2678888068,-885574.292111288
-99933.1483772652,-885580.3753259
-99920.0276552761,-885586.457840204
-99906.5307513975,-885592.713425815
-99893.4074696537,-885598.794550561
-99880.0954533873,-885604.961888122
-99866.7819199423,-885611.128469961
-99853.654613319,-885617.207568114
-99840.3384598342,-885623.37285553
-99827.0207524355,-885629.537384112
-99813.8893054263,-885635.614438764
-99800.5689267714,-885641.777654237
-99787.2469829058,-885647.940103574
-99773.9237622566,-885654.10193437
-99760.7867220913,-885660.17626674
-99747.4605299565,-885666.336645791
-99734.133058931,-885672.496395573
-99720.9918216735,-885678.568681444
-99707.6613762387,-885684.726982296
-99694.3296637514,-885690.884672655
-99681.1842817625,-885696.954924474
-99668.0375364685,-885703.024513985
-99654.5137643472,-885709.266831196
-99641.3642998915,-885715.335087513
-99628.2134930386,-885721.402700672
-99614.6855574293,-885727.643020205
-99601.5320503524,-885733.709372841
-99588.3772333497,-885739.775113323
-99575.0332129726,-885745.926929594
-99561.6877281784,-885752.078071013
-99548.5289722034,-885758.142030391
-99535.1809858892,-885764.292077059
-99521.8315314594,-885770.4415243
-99508.6688861328,-885776.503862557
-99495.3169784751,-885782.652315862
-99482.1518011488,-885788.713647336
-99468.7972085212,-885794.861060231
-99455.4414859571,-885801.008033125
-99442.2725981713,-885807.067937664
-99429.1025139678,-885813.127397097
-99415.5548916284,-885819.359526268
-99402.3824081505,-885825.418092816
-99389.2087729381,-885831.476239064
-99375.845808775,-885837.620541
-99362.4815546091,-885843.764386632
-99349.3044462801,-885849.821321303
-99336.1262266148,-885855.877854922
-99322.758651735,-885862.02053276
-99309.389850147,-885868.162756566
-99296.2082937432,-885874.218095977
-99282.8373585524,-885880.359570122
-99269.6535866603,-885886.414151389
-99256.2803061897,-885892.554822472
-99243.0943538187,-885898.608641155
-99229.7189920234,-885904.748581876
-99216.5308663022,-885910.801664463
-99203.1531795666,-885916.940834079
-99189.7745050598,-885923.079676979
-99176.5831202302,-885929.131696927
-99163.3906627469,-885935.183370023
-99150.1971288757,-885941.234694473
-99136.6255126424,-885947.458554355
-99123.4297904662,-885953.509182827
-99110.2329734685,-885959.559465316
-99097.0350786736,-885965.609389486
-99083.4589807625,-885971.831782086
-99070.2588806699,-885977.88096155
-99057.0577065051,-885983.929762054
-99043.8554563168,-885989.978180393
-99030.4635759665,-885996.112619939
-99017.0704584944,-886002.246629871
-99003.8649580817,-886008.293871084
-98990.6583958442,-886014.340708567
-98977.2621527769,-886020.473530472
-98964.0534712268,-886026.519536858
-98950.6549586187,-886032.651465035
-98937.444143716,-886038.696614674
-98924.2322721687,-886044.741332585
-98910.8306306176,-886050.871974138
-98897.6166325327,-886056.915777606
-98884.4015763332,-886062.959109372
-98870.9965793612,-886069.088273671
-98857.5905879469,-886075.216995037
-98844.3722797849,-886081.25888459
-98831.1528851424,-886087.300285182
-98817.9323863549,-886093.341190653
-98804.7107819024,-886099.381588036
-98791.1102601187,-886105.59402295
-98777.8864099841,-886111.633348583
-98764.6614392047,-886117.672130608
-98751.4353354828,-886123.710366124
-98738.2080916062,-886129.748043685
-98724.7907770138,-886135.871430142
-98711.3721637989,-886141.994169271
-98698.1414431858,-886148.030124821
-98684.9095641751,-886154.065499457
-98671.6765257577,-886160.100293381
-98658.2533054316,-886166.220750323
-98645.017925887,-886172.254380015
-98631.7813842258,-886178.287411771
-98618.3545041125,-886184.405996908
-98605.115612395,-886190.437852067
-98591.6864701429,-886196.555307652
-98578.4452370452,-886202.585982861
-98565.202848024,-886208.616073483
-98551.9593010031,-886214.645582521
-98538.7146073518,-886220.674512107
-98525.2794924304,-886226.788947428
-98511.8433250307,-886232.902861161
-98498.5951916255,-886238.930075271
-98485.3459253646,-886244.956735784
-98472.0955325609,-886250.982846382
-98458.8440150399,-886257.008414122
-98445.5913759738,-886263.033435927
-98432.148339182,-886269.144000689
-98418.704039469,-886275.253948543
-98405.4480230999,-886281.277317288
-98392.1908859906,-886287.300130982
-98378.9326597257,-886293.322371456
-98365.6733394552,-886299.344020495
-98352.4129160835,-886305.365085879
-98338.9619786406,-886311.471588797
-98325.6993208268,-886317.491439786
-98312.4355623673,-886323.510669761
-98299.1706929552,-886329.529274777
-98285.715131253,-886335.633172413
-98272.4480326979,-886341.650472998
-98259.179826443,-886347.667098084
-98245.9105031661,-886353.683042002
-98232.4505352793,-886359.784263036
-98219.1789602924,-886365.798808845
-98205.9062791424,-886371.812642532
-98192.6324813435,-886377.825762521
-98179.3575663917,-886383.838163464
-98166.081548586,-886389.849837702
-98152.8044167257,-886395.860790181
-98139.5261673239,-886401.871022206
-98125.8673871318,-886408.052209712
-98112.5869072885,-886414.060945849
-98099.3053207628,-886420.068945964
-98086.0226087178,-886426.076220201
-98072.738778846,-886432.08276992
-98059.4538286567,-886438.088604285
-98046.1677752887,-886444.093726546
-98032.8806078299,-886450.098149656
-98019.5923214052,-886456.101878265
-98006.3029473656,-886462.104912913
-97992.8226605643,-886468.193051143
-97979.5310636949,-886474.194742824
-97966.2383735575,-886480.19578881
-97952.9445860393,-886486.196204899
-97939.6497104968,-886492.195987163
-97926.3537430564,-886498.195150692
-97913.0566939676,-886504.193694688
-97899.5685170626,-886510.277281963
-97886.269289656,-886516.274590474
-97872.968980664,-886522.271290428
-97859.6676036077,-886528.267365923
-97846.1751714028,-886534.34849052
-97832.871634841,-886540.343322978
-97819.5670289653,-886546.337544464
-97806.2613600958,-886552.331156126
-97792.9546212666,-886558.324161513
-97779.6468226857,-886564.316555689
-97766.3379510267,-886570.308343205
-97753.0280152261,-886576.299530209
-97739.7170242127,-886582.290109631
-97726.4049719191,-886588.280086386
-97713.0918543136,-886594.269467456
-97699.7776726098,-886600.258252119
-97686.4624306882,-886606.246442255
-97673.1461258913,-886612.234046239
-97659.8287560384,-886618.221061372
-97646.5103258087,-886624.207500404
-97633.1908447145,-886630.193364436
-97619.6800560809,-886636.26418659
-97606.3584352007,-886642.248900888
-97593.0357572185,-886648.233045435
-97579.7120128961,-886654.216628357
-97566.387191268,-886660.199658123
-97553.0612949155,-886666.182132152
-97539.7343283255,-886672.164053528
-97526.4062909578,-886678.145433425
-97513.0771923,-886684.126276728
-97499.7470321234,-886690.106580306
-97486.4158298994,-886696.086352252
-97473.083582711,-886702.065592038
-97459.7502789726,-886708.044308136
-97446.4159225619,-886714.022513753
-97433.0805148417,-886720.000212528
-97419.7440481039,-886725.977418293
-97406.4065465381,-886731.954129874
-97393.0680064447,-886737.930356422
-97379.7284396878,-886743.906107875
-97366.3878463007,-886749.881391341
-97353.0462430724,-886755.856213666
-97339.7036232176,-886761.830577398
-97326.3599893443,-886767.804510189
-97313.0153478118,-886773.778019494
-97299.6697051799,-886779.751124244
-97286.3230506866,-886785.723837269
-97272.9753970933,-886791.696175138
-97259.626745119,-886797.668151964
-97246.2770928113,-886803.639781105
-97232.9264530442,-886809.611065414
-97219.7656273465,-886815.496734487
-97206.4130221421,-886821.467361712
-97193.0594148087,-886827.43766969
-97179.7048071717,-886833.407656755
-97166.3492146634,-886839.377321268
-97152.9926334063,-886845.346654709
-97139.635069962,-886851.315649881
-97126.2765282285,-886857.284298334
-97112.9169949305,-886863.252602519
-97099.5564879462,-886869.220547081
-97086.1950118166,-886875.188120544
-97072.8325585145,-886881.155325873
-97059.4691205201,-886887.122163237
-97046.1046964342,-886893.088631013
-97032.7392861512,-886899.054719696
-97019.372883585,-886905.020423784
-97006.0054872754,-886910.985733351
-96992.8281293765,-886916.865453234
-96979.4587513806,-886922.829951662
-96966.0883505426,-886928.794034384
-96952.7169366943,-886934.757681024
-96939.3444962864,-886940.720878151
-96925.9710210535,-886946.683611029
-96912.7875226354,-886952.560690165
-96899.4119795695,-886958.522494778
-96886.0353857515,-886964.483821444
-96872.6577330958,-886970.444660697
-96859.2790172707,-886976.40501172
-96846.0904328511,-886982.279753362
-96832.709583028,-886988.239110033
-96819.3276565426,-886994.197940772
-96805.9446192372,-887000.15625291
-96792.5604775107,-887006.114028
-96779.1752347412,-887012.071249205
-96765.7888816586,-887018.027899454
-96752.4014165793,-887023.983966598
-96739.0128369385,-887029.939435254
-96725.6231459061,-887035.894289343
-96712.4236929886,-887041.763499583
-96699.2230273554,-887047.632026649
-96685.8299863671,-887053.58499157
-96672.4358290619,-887059.537273346
-96659.0405325048,-887065.488874728
-96645.6440750666,-887071.439791744
-96632.246453895,-887077.390019975
-96618.847673323,-887083.339542687
-96605.6392135382,-887089.203415266
-96592.2380911353,-887095.151517882
-96578.8357736388,-887101.098894825
-96565.4322607585,-887107.045527196
-96552.2189865087,-887112.906425643
-96538.813074458,-887118.851539981
-96525.4059410426,-887124.79588445
-96512.1892050868,-887130.654581133
-96498.7796398843,-887136.597358873
-96485.3688349026,-887142.539330056
-96471.9567813134,-887148.480496303
-96458.5434844674,-887154.420840495
-96445.1289526585,-887160.36035314
-96431.7131870398,-887166.29902784
-96418.6795474733,-887172.067219688
-96405.2613535913,-887178.004229465
-96391.8419319191,-887183.940395005
-96378.4212834489,-887189.875721786
-96364.9994110765,-887195.810197856
-96351.5763140643,-887201.743819402
-96338.3438416997,-887207.591868376
-96324.9183271826,-887213.523749254
-96311.683346671,-887219.369987752
-96298.2553966033,-887225.300121854
-96284.8262361879,-887231.22935143
-96271.3958643191,-887237.157685845
-96258.1562273217,-887243.000516219
-96244.7234390432,-887248.927105661
-96231.2894323355,-887254.852827164
-96218.046090412,-887260.693000457
-96204.6096715897,-887266.617000152
-96191.3640685329,-887272.455576913
-96177.92522595,-887278.377879115
-96164.485170111,-887284.299326568
-96151.0438947661,-887290.219934175
-96137.6013943124,-887296.139698942
-96124.5417995448,-887301.889525955
-96111.0968927563,-887307.807644246
-96097.6507708633,-887313.724929943
-96084.2034334237,-887319.641387726
-96070.7548808187,-887325.55703851
-96057.4973418232,-887331.387426998
-96044.2385045852,-887337.216977178
-96030.7863920858,-887343.13026276
-96017.3330928438,-887349.042754598
-96003.8786106769,-887354.954458703
-95990.6152459688,-887360.780991203
-95977.1584170454,-887366.691150564
-95963.8926037834,-887372.516076517
-95950.4334084455,-887378.424678492
-95936.9730341009,-887384.332481615
-95923.7038466064,-887390.155143724
-95910.2411067803,-887396.061355429
-95896.9694530462,-887401.882362402
-95883.5043201968,-887407.786961201
-95870.2304219858,-887413.606451522
-95856.7628697111,-887419.509411375
-95843.2940759269,-887425.411541661
-95830.0164165352,-887431.228477371
-95816.7376817063,-887437.044661355
-95803.265202361,-887442.944222994
-95789.791469852,-887448.842903987
-95776.3164857474,-887454.740675727
-95763.0327260673,-887460.553238033
-95749.7478965186,-887466.36497332
-95736.2692185851,-887472.25995496
-95722.7892830707,-887478.153985146
-95709.3081060642,-887484.047058388
-95696.2109076968,-887489.770834966
-95682.727279421,-887495.662005624
-95669.2423912346,-887501.552210589
-95655.7562642961,-887507.441436973
-95642.4616535616,-887513.245616123
-95629.1656988556,-887519.048735678
-95615.675867588,-887524.935032438
-95602.3775949484,-887530.736315097
-95588.8852965772,-887536.620643885
-95575.5844619357,-887542.419883305
-95562.0896842786,-887548.302249068
-95548.7865313235,-887554.099673659
-95535.2892822234,-887559.980114151
-95521.9835551029,-887565.775569967
-95508.4838135942,-887571.654133663
-95495.1757542784,-887577.447840199
-95481.6735071814,-887583.324537426
-95468.1699890358,-887589.200305384
-95455.0510694827,-887594.907313708
-95441.5450383769,-887600.781274536
-95428.037736761,-887606.654314839
-95414.5291628863,-887612.526433007
-95401.4053350066,-887618.229895906
-95387.894261388,-887624.100189348
-95374.3819261534,-887629.969550111
-95361.2544491388,-887635.67033117
-95347.7396341411,-887641.537871639
-95334.2235789143,-887647.40448758
-95320.8994575198,-887653.186442336
-95307.5740026619,-887658.967410867
-95294.054274766,-887664.831288606
-95280.5333089033,-887670.694256142
-95267.2043598321,-887676.472605673
-95253.8741020992,-887682.249951846
-95240.3495125914,-887688.110137225
-95227.0170060536,-887693.885716486
-95213.4899936688,-887699.744012106
-95200.1549735866,-887705.517645479
-95186.818898752,-887711.290462927
-95173.2882880353,-887717.145961132
-95159.9497196684,-887722.91684393
-95146.6100876602,-887728.686917986
-95133.0758425509,-887734.539643834
-95119.733702135,-887740.307778
-95106.3904919991,-887746.075091621
-95092.8526130306,-887751.925020257
-95079.3134927376,-887757.774018015
-95066.1600328807,-887763.455001041
-95052.6184919953,-887769.302149868
-95039.0757073096,-887775.148363271
-95025.9186670676,-887780.826649569
-95012.3734343479,-887786.671031842
-94998.8269756749,-887792.514471528
-94985.6664019888,-887798.19004327
-94972.1175371409,-887804.031614376
-94958.5674451867,-887809.872233002
-94945.2097943506,-887815.628531838
-94931.850846265,-887821.383807854
-94918.4908466698,-887827.138250193
-94904.9359537769,-887832.975088879
-94891.5734566939,-887838.727545759
-94878.209928269,-887844.479161143
-94864.6514852958,-887850.313130719
-94851.2855196988,-887856.062772582
-94837.9185345242,-887861.811585161
-94824.3566093264,-887867.642742826
-94810.9872352932,-887873.389650769
-94797.6168590122,-887879.135785031
-94784.0515176258,-887884.964276027
-94770.8726649738,-887890.625418228
-94757.3050940916,-887896.452230482
-94743.7363943932,-887902.278217293
-94730.5542917147,-887907.936960228
-94716.9833637503,-887913.761345907
-94703.4113294812,-887919.584936157
-94690.2259899196,-887925.24139743
-94676.6517567659,-887931.063479759
-94663.2704091359,-887936.801706781
-94649.8878859143,-887942.539164784
-94636.3103849247,-887948.359112101
-94623.1197569234,-887954.012121318
-94609.5400983016,-887959.830732884
-94596.1534277279,-887965.565612519
-94582.7655801356,-887971.299796052
-94569.1826975291,-887977.116470777
-94555.7928598415,-887982.849455745
-94542.4018630987,-887988.581756643
-94529.0099370476,-887994.31349112
-94515.4228138992,-888000.127607428
-94502.0286954711,-888005.857983239
-94488.6336419147,-888011.587775098
-94475.2374416017,-888017.316838234
-94461.8403208215,-888023.045301899
-94448.2479281551,-888028.856071164
-94434.8486349662,-888034.583105264
-94421.4484360714,-888040.30954478
-94407.8529298069,-888046.118258721
-94394.6448785528,-888051.760352025
-94381.0473299666,-888057.567715304
-94367.8372937786,-888063.208511203
-94354.2377178489,-888069.014542904
-94340.637139402,-888074.819899842
-94327.424190394,-888080.458757677
-94313.8216374159,-888086.262828167
-94300.6067918661,-888091.900442659
-94287.0023092723,-888097.703228236
-94273.3968503784,-888103.505365949
-94260.1791809488,-888109.141106615
-94246.5717836218,-888114.94197882
-94233.3522323306,-888120.576501578
-94219.7428985605,-888126.37611226
-94206.3270687711,-888132.092270528
-94192.9101726026,-888137.807746826
-94179.492419866,-888143.522653627
-94166.0736268438,-888149.236862527
-94152.4594552172,-888155.033270573
-94139.0388736519,-888160.746277904
-94125.6172498268,-888166.45857248
-94112.1947926763,-888172.170298337
-94098.7712912279,-888177.881302503
-94085.3469663046,-888183.59170978
-94071.921599798,-888189.301353694
-94058.4953799722,-888195.010382526
-94044.8735598666,-888200.801374566
-94031.6400056134,-888206.426179835
-94018.0162707361,-888212.215676262
-94004.5861653288,-888217.921724656
-93991.1552451572,-888223.62719104
-93977.7233456201,-888229.331986661
-93964.2906949369,-888235.036336175
-93950.662494947,-888240.822889091
-93937.422917738,-888246.443805975
-93923.7932176897,-888252.229849776
-93910.5522974402,-888257.850517996
-93896.9213680988,-888263.636598754
-93883.6793727424,-888269.257635368
-93870.0474507617,-888275.044461743
-93856.8046555367,-888280.66658629
-93843.1720938976,-888286.454932697
-93829.7341037739,-888292.161608606
-93816.2960139563,-888297.869726062
-93802.8579402768,-888303.579242523
-93789.4199948847,-888309.290773336
-93775.7875517347,-888315.087119972
-93762.5449597369,-888320.720198482
-93748.9133671719,-888326.521652453
-93735.6718385548,-888332.160247452
-93722.0415793327,-888337.967941336
-93708.6068214944,-888343.695960354
-93695.1730887712,-888349.428110205
-93681.7402728442,-888355.163798176
-93668.3087243995,-888360.904120885
-93654.8782571574,-888366.648371127
-93641.4492501136,-888372.397723295
-93628.0214995384,-888378.151357133
-93614.5954012719,-888383.910509471
-93601.1706878613,-888389.674254091
-93587.7477875545,-888395.443870006
-93574.3263806894,-888401.218344313
-93560.9068906522,-888406.998984076
-93547.4889869132,-888412.784699778
-93534.0731069471,-888418.576818435
-93520.658897613,-888424.374181529
-93507.2467909116,-888430.178141826
-93493.8364159167,-888435.987492566
-93480.4281998367,-888441.803585993
-93467.0217580789,-888447.625181806
-93453.8116684139,-888453.368805276
-93440.2150931843,-888459.287699897
-93426.8146894256,-888465.128027695
-93413.4165410929,-888470.975324406
