81.756,-50.797,47.297,-231.63,1257,-90343,-8.8994e+05
81.756,-50.796,47.243,-232.89,1271.5,-90330,-8.8995e+05
81.756,-50.795,47.209,-230.44,1286.2,-90317,-8.8996e+05
81.756,-50.794,47.164,-231.17,1300.7,-90304,-8.8996e+05
81.756,-50.793,47.109,-231.72,1315.4,-90291,-8.8997e+05
81.756,-50.792,47.063,-231.22,1329.9,-90278,-8.8998e+05
81.756,-50.791,47.007,-229.48,1344.5,-90266,-8.8998e+05
81.756,-50.79,46.97,-228.97,1359.2,-90253,-8.8999e+05
81.756,-50.79,46.923,-229,1373.9,-90239,-8.9e+05
81.756,-50.789,46.865,-229.02,1388.4,-90227,-8.9e+05
81.756,-50.788,46.817,-229.05,1402.9,-90214,-8.9001e+05
81.756,-50.787,46.758,-229.61,1417.7,-90201,-8.9002e+05
81.756,-50.786,46.709,-231.4,1432.4,-90188,-8.9002e+05
81.755,-50.785,46.659,-231.96,1446.9,-90175,-8.9003e+05
81.755,-50.784,46.609,-231.99,1461.4,-90162,-8.9004e+05
81.755,-50.784,46.558,-231.48,1476,-90150,-8.9005e+05
81.755,-50.783,46.496,-229.75,1490.9,-90136,-8.9005e+05
81.755,-50.782,46.443,-229.26,1505.4,-90124,-8.9006e+05
81.755,-50.781,46.38,-229.29,1519.9,-90111,-8.9007e+05
81.755,-50.78,46.336,-228.78,1534.5,-90098,-8.9007e+05
81.755,-50.779,46.281,-227.59,1549.4,-90085,-8.9008e+05
81.755,-50.778,46.216,-228.33,1563.9,-90072,-8.9009e+05
81.755,-50.778,46.16,-227.13,1578.5,-90059,-8.9009e+05
81.755,-50.777,46.094,-227.71,1593,-90047,-8.901e+05
81.755,-50.776,46.046,-230.72,1607.5,-90034,-8.9011e+05
81.755,-50.775,45.988,-228.46,1622.5,-90021,-8.9011e+05
81.755,-50.774,45.92,-220.05,1637,-90008,-8.9012e+05
81.755,-50.773,45.861,-208.1,1651.5,-89995,-8.9013e+05
81.755,-50.772,45.793,-200.22,1666,-89982,-8.9014e+05
81.755,-50.771,45.733,-198.67,1680.8,-89969,-8.9014e+05
81.755,-50.771,45.673,-199.24,1695.5,-89956,-8.9015e+05
81.755,-50.77,45.613,-201.04,1710,-89944,-8.9016e+05
81.755,-50.769,45.553,-201.07,1724.5,-89931,-8.9016e+05
81.754,-50.768,45.482,-199.36,1739.1,-89918,-8.9017e+05
81.754,-50.767,45.421,-198.86,1753.8,-89905,-8.9018e+05
81.754,-50.766,45.351,-198.91,1768.6,-89892,-8.9018e+05
81.754,-50.765,45.3,-198.94,1783.1,-89880,-8.9019e+05
81.754,-50.765,45.239,-198.97,1797.6,-89867,-8.902e+05
81.754,-50.764,45.168,-199.54,1812.4,-89854,-8.9021e+05
81.754,-50.763,45.107,-201.34,1826.9,-89841,-8.9021e+05
81.754,-50.762,45.036,-201.92,1841.6,-89828,-8.9022e+05
81.754,-50.761,44.984,-201.43,1856.2,-89816,-8.9023e+05
81.754,-50.76,44.923,-200.23,1870.7,-89803,-8.9023e+05
81.754,-50.759,44.851,-201.51,1885.4,-89790,-8.9024e+05
81.754,-50.759,44.788,-202.08,1900,-89777,-8.9025e+05
81.754,-50.758,44.716,-201.59,1914.5,-89765,-8.9026e+05
81.754,-50.757,44.662,-199.87,1929.2,-89752,-8.9026e+05
81.754,-50.756,44.598,-199.38,1943.8,-89739,-8.9027e+05
81.754,-50.755,44.524,-199.43,1958.5,-89726,-8.9028e+05
81.754,-50.754,44.459,-199.47,1973.1,-89714,-8.9028e+05
81.754,-50.753,44.384,-199.52,1987.6,-89701,-8.9029e+05
81.753,-50.753,44.317,-199.02,2002.3,-89688,-8.903e+05
81.753,-50.752,44.251,-197.32,2016.9,-89676,-8.9031e+05
81.753,-50.751,44.183,-197.89,2031.7,-89663,-8.9031e+05
81.753,-50.75,44.116,-200.92,2046.1,-89650,-8.9032e+05
81.753,-50.749,44.037,-199.74,2060.7,-89637,-8.9033e+05
81.753,-50.748,43.968,-198.03,2075.3,-89625,-8.9033e+05
81.753,-50.747,43.889,-198.78,2090,-89612,-8.9034e+05
81.753,-50.747,43.829,-197.59,2104.7,-89599,-8.9035e+05
81.753,-50.746,43.759,-197.11,2119.3,-89587,-8.9036e+05
81.753,-50.745,43.679,-197.16,2133.8,-89574,-8.9036e+05
81.753,-50.744,43.609,-197.21,2148.4,-89561,-8.9037e+05
81.753,-50.743,43.528,-196.73,2162.9,-89549,-8.9038e+05
81.753,-50.742,43.467,-195.54,2177.9,-89536,-8.9039e+05
81.753,-50.741,43.397,-196.82,2192.4,-89523,-8.9039e+05
81.753,-50.741,43.317,-196.34,2207,-89511,-8.904e+05
81.753,-50.74,43.247,-192.34,2221.5,-89498,-8.9041e+05
81.753,-50.739,43.167,-190.64,2236,-89485,-8.9041e+05
81.753,-50.738,43.097,-193.67,2250.8,-89473,-8.9042e+05
81.753,-50.737,43.028,-195.31,2265.3,-89460,-8.9043e+05
81.752,-50.736,42.959,-197.12,2280.1,-89447,-8.9044e+05
81.752,-50.735,42.89,-197.69,2294.6,-89435,-8.9044e+05
81.752,-50.735,42.812,-196.68,2309.2,-89422,-8.9045e+05
81.752,-50.734,42.744,-193.21,2323.8,-89410,-8.9046e+05
81.752,-50.733,42.665,-193.26,2338.5,-89397,-8.9047e+05
81.752,-50.732,42.608,-196.82,2353,-89384,-8.9047e+05
81.752,-50.731,42.54,-197.92,2367.8,-89372,-8.9048e+05
81.752,-50.73,42.462,-196.92,2382.4,-89359,-8.9049e+05
81.752,-50.73,42.394,-193.97,2396.9,-89347,-8.905e+05
81.752,-50.729,42.317,-194.72,2411.4,-89334,-8.905e+05
81.752,-50.728,42.259,-193.16,2426.2,-89321,-8.9051e+05
81.752,-50.727,42.191,-183.52,2440.8,-89309,-8.9052e+05
81.752,-50.726,42.113,-172.66,2455.3,-89296,-8.9053e+05
81.752,-50.725,42.045,-170.05,2470.1,-89284,-8.9053e+05
81.752,-50.724,41.967,-170.1,2484.6,-89271,-8.9054e+05
81.752,-50.724,41.909,-170.14,2499.2,-89259,-8.9055e+05
81.752,-50.723,41.84,-170.72,2513.9,-89246,-8.9056e+05
81.751,-50.722,41.763,-172.53,2528.5,-89234,-8.9056e+05
81.751,-50.721,41.695,-173.1,2543.1,-89221,-8.9057e+05
81.751,-50.72,41.617,-173.15,2557.6,-89209,-8.9058e+05
81.751,-50.719,41.55,-173.2,2572.2,-89196,-8.9059e+05
81.751,-50.718,41.483,-174.31,2586.9,-89183,-8.9059e+05
81.751,-50.718,41.416,-177.33,2601.7,-89171,-8.906e+05
81.751,-50.717,41.349,-175.09,2616.2,-89158,-8.9061e+05
81.751,-50.716,41.273,-168.28,2630.8,-89146,-8.9062e+05
81.751,-50.715,41.207,-162.67,2645.4,-89133,-8.9062e+05
81.751,-50.714,41.132,-160.97,2659.9,-89121,-8.9063e+05
81.751,-50.713,41.077,-163.99,2674.5,-89109,-8.9064e+05
81.751,-50.713,41.012,-163.5,2689.3,-89096,-8.9065e+05
81.751,-50.712,40.937,-158.8,2704,-89083,-8.9065e+05
81.751,-50.711,40.943,-159.51,2718.6,-89071,-8.9066e+05
81.751,-50.71,40.959,-161.81,2733.2,-89058,-8.9067e+05
81.751,-50.709,40.986,-161.8,2747.7,-89046,-8.9068e+05
81.751,-50.708,41.002,-160.59,2762.2,-89034,-8.9068e+05
81.751,-50.708,41.028,-161.81,2776.8,-89021,-8.9069e+05
81.75,-50.707,41.044,-162.36,2791.4,-89009,-8.907e+05
81.75,-50.706,41.07,-162.36,2806.4,-88996,-8.9071e+05
81.75,-50.705,41.086,-162.89,2820.9,-88983,-8.9071e+05
81.75,-50.704,41.111,-164.66,2835.5,-88971,-8.9072e+05
81.75,-50.703,41.127,-164.13,2850.1,-88959,-8.9073e+05
81.75,-50.702,41.151,-160.62,2864.6,-88946,-8.9074e+05
81.75,-50.702,41.166,-159.56,2879.2,-88934,-8.9075e+05
81.75,-50.701,41.191,-158.5,2893.7,-88921,-8.9075e+05
81.75,-50.7,41.205,-156.06,2908.3,-88909,-8.9076e+05
81.75,-50.699,41.228,-157.45,2923.3,-88896,-8.9077e+05
81.75,-50.698,41.242,-155.54,2937.9,-88884,-8.9078e+05
81.75,-50.697,41.265,-155.71,2952.4,-88871,-8.9078e+05
81.75,-50.697,41.279,-154.49,2967,-88859,-8.9079e+05
81.75,-50.696,41.283,-154.51,2981.5,-88847,-8.908e+05
81.75,-50.695,41.306,-156.26,2996.1,-88834,-8.9081e+05
81.75,-50.694,41.32,-156.81,3010.7,-88822,-8.9081e+05
81.75,-50.693,41.344,-156.81,3025.4,-88809,-8.9082e+05
81.749,-50.692,41.358,-156.29,3040,-88797,-8.9083e+05
81.749,-50.692,41.382,-154.54,3054.8,-88785,-8.9084e+05
81.749,-50.691,41.397,-155.07,3069.3,-88772,-8.9085e+05
81.749,-50.69,41.423,-157.53,3083.9,-88760,-8.9085e+05
81.749,-50.689,41.439,-155.08,3098.5,-88747,-8.9086e+05
81.749,-50.688,41.465,-153.5,3113,-88735,-8.9087e+05
81.749,-50.687,41.482,-151.74,3127.6,-88723,-8.9088e+05
81.749,-50.687,41.509,-151.74,3142.4,-88710,-8.9088e+05
81.749,-50.686,41.527,-153.5,3157,-88698,-8.9089e+05
81.749,-50.685,41.556,-153.5,3171.5,-88685,-8.909e+05
81.749,-50.684,41.575,-151.74,3186.1,-88673,-8.9091e+05
81.749,-50.683,41.605,-151.22,3200.9,-88661,-8.9092e+05
81.749,-50.682,41.625,-151.74,3215.5,-88648,-8.9092e+05
81.749,-50.681,41.656,-152.97,3230,-88636,-8.9093e+05
81.749,-50.681,41.677,-152.28,3244.6,-88624,-8.9094e+05
81.749,-50.68,41.709,-153.5,3259.2,-88611,-8.9095e+05
81.749,-50.679,41.731,-153.5,3273.9,-88599,-8.9095e+05
81.748,-50.678,41.754,-152.81,3288.5,-88586,-8.9096e+05
81.748,-50.677,41.786,-155.79,3303.1,-88574,-8.9097e+05
81.748,-50.676,41.81,-156.85,3317.6,-88562,-8.9098e+05
81.748,-50.676,41.844,-156.85,3332.2,-88549,-8.9099e+05
81.748,-50.675,41.867,-156.84,3347,-88537,-8.9099e+05
81.748,-50.674,41.902,-156.31,3361.6,-88525,-8.91e+05
81.748,-50.673,41.927,-154.54,3376.1,-88512,-8.9101e+05
81.748,-50.672,41.962,-155.07,3390.7,-88500,-8.9102e+05
81.748,-50.671,41.988,-158.58,3405.5,-88488,-8.9102e+05
81.748,-50.671,42.024,-160.17,3420.1,-88475,-8.9103e+05
81.748,-50.67,42.05,-161.93,3434.7,-88463,-8.9104e+05
81.748,-50.669,42.087,-162.44,3449.2,-88451,-8.9105e+05
81.748,-50.668,42.105,-162.45,3463.8,-88438,-8.9106e+05
81.748,-50.667,42.152,-162.43,3478.4,-88426,-8.9106e+05
81.748,-50.666,42.17,-162.43,3493,-88414,-8.9107e+05
81.748,-50.666,42.198,-162.96,3507.7,-88401,-8.9108e+05
81.747,-50.665,42.236,-162.04,3522.3,-88389,-8.9109e+05
81.747,-50.664,42.265,-151.14,3537.1,-88377,-8.911e+05
81.747,-50.663,42.303,-138.08,3551.7,-88364,-8.911e+05
81.747,-50.662,42.332,-128.03,3566.3,-88352,-8.9111e+05
81.747,-50.661,42.371,-121.5,3580.8,-88340,-8.9112e+05
81.747,-50.661,42.4,-126.41,3595.4,-88327,-8.9113e+05
81.747,-50.66,42.438,-127.99,3610,-88315,-8.9113e+05
81.747,-50.659,42.467,-125.7,3624.6,-88303,-8.9114e+05
81.747,-50.658,42.505,-124.98,3639.1,-88291,-8.9115e+05
81.747,-50.657,42.533,-128.67,3653.7,-88278,-8.9116e+05
81.747,-50.656,42.571,-126.74,3668.3,-88266,-8.9117e+05
81.747,-50.656,42.598,-125.67,3683.3,-88253,-8.9117e+05
81.747,-50.655,42.635,-126.19,3697.9,-88241,-8.9118e+05
81.747,-50.654,42.661,-127.95,3712.5,-88229,-8.9119e+05
81.747,-50.653,42.697,-126.88,3727,-88217,-8.912e+05
81.747,-50.652,42.722,-122.67,3741.6,-88204,-8.9121e+05
81.746,-50.651,42.757,-124.58,3756.2,-88192,-8.9121e+05
81.746,-50.651,42.781,-124.58,3770.8,-88180,-8.9122e+05
81.746,-50.65,42.815,-122.65,3785.3,-88168,-8.9123e+05
81.746,-50.649,42.837,-126.33,3800,-88155,-8.9124e+05
81.746,-50.648,42.869,-125.63,3814.5,-88143,-8.9125e+05
81.746,-50.647,42.89,-122.82,3829.1,-88131,-8.9125e+05
81.746,-50.646,42.921,-119.99,3843.7,-88119,-8.9126e+05
81.746,-50.646,42.94,-117.71,3858.5,-88106,-8.9127e+05
81.746,-50.645,42.968,-116.64,3873.3,-88094,-8.9128e+05
81.746,-50.644,42.985,-116.48,3887.9,-88082,-8.9129e+05
81.746,-50.643,43.012,-121.23,3902.4,-88069,-8.9129e+05
81.746,-50.642,43.028,-122.83,3917.1,-88057,-8.913e+05
81.746,-50.641,43.052,-122.3,3931.6,-88045,-8.9131e+05
81.746,-50.641,43.066,-120.55,3946.2,-88033,-8.9132e+05
81.746,-50.64,43.088,-120.02,3960.8,-88020,-8.9132e+05
81.746,-50.639,43.09,-120.04,3975.4,-88008,-8.9133e+05
81.746,-50.638,43.111,-120.05,3990,-87996,-8.9134e+05
81.745,-50.637,43.12,-120.59,4004.5,-87984,-8.9135e+05
81.745,-50.636,43.139,-122.36,4019.1,-87972,-8.9136e+05
81.745,-50.636,43.146,-122.91,4033.9,-87959,-8.9136e+05
81.745,-50.635,43.153,-122.4,4048.5,-87947,-8.9137e+05
81.745,-50.634,43.17,-122.23,4063.1,-87935,-8.9138e+05
81.745,-50.633,43.175,-126.99,4077.7,-87922,-8.9139e+05
81.745,-50.632,43.189,-128.6,4092.5,-87910,-8.914e+05
81.745,-50.632,43.194,-127.04,4107.1,-87898,-8.914e+05
81.745,-50.631,43.207,-121.77,4121.7,-87886,-8.9141e+05
81.745,-50.63,43.211,-120.2,4136.3,-87873,-8.9142e+05
81.745,-50.629,43.223,-120.21,4150.8,-87861,-8.9143e+05
81.745,-50.628,43.226,-120.23,4165.4,-87849,-8.9144e+05
81.745,-50.627,43.238,-120.25,4180,-87837,-8.9144e+05
81.745,-50.627,43.24,-120.27,4194.6,-87825,-8.9145e+05
81.745,-50.626,43.251,-120.29,4209.2,-87812,-8.9146e+05
81.745,-50.625,43.252,-120.84,4224,-87800,-8.9147e+05
81.744,-50.624,43.264,-123.15,4238.6,-87788,-8.9148e+05
81.744,-50.623,43.265,-124.39,4253.2,-87776,-8.9148e+05
81.744,-50.622,43.276,-122.48,4267.8,-87763,-8.9149e+05
81.744,-50.622,43.278,-123.9,4282.4,-87751,-8.915e+05
81.744,-50.621,43.29,-120.4,4296.9,-87739,-8.9151e+05
81.744,-50.62,43.292,-117.96,4311.5,-87727,-8.9152e+05
81.744,-50.619,43.304,-123.96,4326.1,-87715,-8.9152e+05
81.744,-50.618,43.306,-126.1,4340.7,-87703,-8.9153e+05
81.744,-50.617,43.319,-124.52,4355.3,-87690,-8.9154e+05
81.744,-50.617,43.321,-121.91,4370.1,-87678,-8.9155e+05
81.744,-50.616,43.334,-129.13,4384.7,-87666,-8.9156e+05
81.744,-50.615,43.338,-130.22,4399.3,-87654,-8.9157e+05
81.744,-50.614,43.351,-131.29,4413.9,-87642,-8.9157e+05
81.744,-50.613,43.355,-131.3,4428.5,-87629,-8.9158e+05
81.744,-50.612,43.37,-129.03,4443.1,-87617,-8.9159e+05
81.744,-50.612,43.374,-127.83,4457.9,-87605,-8.916e+05
81.743,-50.611,43.389,-130.29,4472.5,-87593,-8.9161e+05
81.743,-50.61,43.394,-129.61,4487.1,-87581,-8.9161e+05
81.743,-50.609,43.41,-128.56,4501.7,-87569,-8.9162e+05
81.743,-50.608,43.406,-127.35,4516.3,-87556,-8.9163e+05
81.743,-50.608,43.422,-128.6,4530.9,-87544,-8.9164e+05
81.743,-50.607,43.428,-129.14,4545.4,-87532,-8.9165e+05
81.743,-50.606,43.435,-129.69,4560.1,-87520,-8.9165e+05
81.743,-50.605,43.452,-131.99,4574.7,-87508,-8.9166e+05
81.743,-50.604,43.459,-134.29,4589.2,-87496,-8.9167e+05
81.743,-50.603,43.476,-134.83,4603.9,-87484,-8.9168e+05
81.743,-50.603,43.483,-134.32,4618.5,-87472,-8.9169e+05
81.743,-50.602,43.5,-132.57,4633.1,-87460,-8.917e+05
81.743,-50.601,43.508,-133.12,4647.7,-87447,-8.917e+05
81.743,-50.6,43.525,-136.64,4662.3,-87435,-8.9171e+05
81.743,-50.599,43.533,-137.73,4676.8,-87423,-8.9172e+05
81.742,-50.599,43.551,-138.26,4691.4,-87411,-8.9173e+05
81.742,-50.598,43.559,-140.04,4706.1,-87399,-8.9174e+05
81.742,-50.597,43.576,-138.98,4720.7,-87387,-8.9174e+05
81.742,-50.596,43.584,-133.73,4735.3,-87375,-8.9175e+05
81.742,-50.595,43.602,-132.14,4750.1,-87363,-8.9176e+05
81.742,-50.594,43.609,-131.62,4764.7,-87351,-8.9177e+05
81.742,-50.594,43.627,-130.4,4779.3,-87339,-8.9178e+05
81.742,-50.593,43.634,-132.72,4793.9,-87327,-8.9179e+05
81.742,-50.592,43.652,-136.24,4808.5,-87315,-8.9179e+05
81.742,-50.591,43.659,-135.56,4823.3,-87302,-8.918e+05
81.742,-50.59,43.676,-135.03,4837.9,-87290,-8.9181e+05
81.742,-50.589,43.683,-135.59,4852.5,-87278,-8.9182e+05
81.742,-50.589,43.7,-135.76,4867.1,-87266,-8.9183e+05
81.742,-50.588,43.707,-131.03,4881.7,-87254,-8.9184e+05
81.742,-50.587,43.724,-129.45,4896.3,-87242,-8.9184e+05
81.742,-50.586,43.73,-129.47,4910.9,-87230,-8.9185e+05
81.741,-50.585,43.747,-130,4925.5,-87218,-8.9186e+05
81.741,-50.585,43.754,-132.32,4940.1,-87206,-8.9187e+05
81.741,-50.584,43.77,-134.61,4954.8,-87194,-8.9188e+05
81.741,-50.583,43.776,-135.16,4969.4,-87182,-8.9189e+05
81.741,-50.582,43.792,-135.18,4983.9,-87170,-8.9189e+05
81.741,-50.581,43.798,-135.19,4998.6,-87158,-8.919e+05
81.741,-50.581,43.804,-135.21,5013.2,-87146,-8.9191e+05
81.741,-50.58,43.809,-135.75,5027.8,-87134,-8.9192e+05
81.741,-50.579,43.825,-138.07,5042.4,-87122,-8.9193e+05
81.741,-50.578,43.83,-139.84,5057,-87110,-8.9194e+05
81.741,-50.577,43.835,-138.63,5071.6,-87098,-8.9194e+05
81.741,-50.576,43.85,-138.11,5086.2,-87086,-8.9195e+05
81.741,-50.576,43.854,-138.13,5100.8,-87074,-8.9196e+05
81.741,-50.575,43.869,-138.14,5115.5,-87062,-8.9197e+05
81.741,-50.574,43.873,-138.16,5130.1,-87050,-8.9198e+05
81.74,-50.573,43.887,-138.17,5144.7,-87038,-8.9199e+05
81.74,-50.572,43.891,-138.19,5159.3,-87027,-8.9199e+05
81.74,-50.572,43.905,-140.33,5173.9,-87015,-8.92e+05
81.74,-50.571,43.908,-146.85,5188.5,-87003,-8.9201e+05
81.74,-50.57,43.921,-147.22,5203.1,-86991,-8.9202e+05
81.74,-50.569,43.924,-147.78,5217.7,-86979,-8.9203e+05
81.74,-50.568,43.936,-151.3,5232.3,-86967,-8.9204e+05
81.74,-50.567,43.939,-151.86,5246.9,-86955,-8.9204e+05
81.74,-50.567,43.951,-150.12,5261.5,-86943,-8.9205e+05
81.74,-50.566,43.952,-149.61,5276.4,-86931,-8.9206e+05
81.74,-50.565,43.963,-150.16,5291,-86919,-8.9207e+05
81.74,-50.564,43.964,-151.94,5305.6,-86907,-8.9208e+05
81.74,-50.563,43.974,-152.49,5320.2,-86895,-8.9209e+05
81.74,-50.563,43.974,-151.98,5334.8,-86883,-8.921e+05
81.74,-50.562,43.983,-150.77,5349.4,-86871,-8.921e+05
81.739,-50.561,43.982,-152.02,5364,-86859,-8.9211e+05
81.739,-50.56,43.99,-152.57,5378.7,-86847,-8.9212e+05
81.739,-50.559,43.988,-152.59,5393.3,-86836,-8.9213e+05
81.739,-50.559,43.996,-152.08,5407.9,-86824,-8.9214e+05
81.739,-50.558,43.993,-150.35,5422.5,-86812,-8.9215e+05
81.739,-50.557,44,-150.37,5437.1,-86800,-8.9216e+05
81.739,-50.556,43.996,-152.15,5451.8,-86788,-8.9216e+05
81.739,-50.555,44.002,-152.18,5466.3,-86776,-8.9217e+05
81.739,-50.555,43.997,-150.45,5481,-86764,-8.9218e+05
81.739,-50.554,44.002,-151.53,5495.6,-86753,-8.9219e+05
81.739,-50.553,43.996,-156.84,5510.2,-86741,-8.922e+05
81.739,-50.552,44.001,-158.45,5524.8,-86729,-8.9221e+05
81.739,-50.551,43.995,-158.49,5539.4,-86717,-8.9222e+05
81.739,-50.551,43.998,-156.38,5554.1,-86705,-8.9222e+05
81.739,-50.55,43.981,-148.33,5568.7,-86693,-8.9223e+05
81.738,-50.549,43.974,-142.19,5583.3,-86682,-8.9224e+05
81.738,-50.548,43.977,-140.45,5597.9,-86670,-8.9225e+05
81.738,-50.547,43.97,-143.47,5612.6,-86658,-8.9226e+05
81.738,-50.546,43.972,-144.03,5627.2,-86646,-8.9227e+05
81.738,-50.546,43.964,-142.3,5641.8,-86634,-8.9228e+05
81.738,-50.545,43.955,-142.33,5656.4,-86623,-8.9228e+05
81.738,-50.544,43.956,-144.11,5671,-86611,-8.9229e+05
81.738,-50.543,43.948,-144.15,5685.6,-86599,-8.923e+05
81.738,-50.542,43.948,-142.41,5700.3,-86587,-8.9231e+05
81.738,-50.542,43.939,-142.45,5714.9,-86575,-8.9232e+05
81.738,-50.541,43.94,-144.23,5729.3,-86564,-8.9233e+05
