Lat, Lon, Ice_surf, Ice_base, Distance, X_coord, Y_coord
81.539181,-50.364445,153.1655,-747.2945,3307.07248,-85837.3344,-914118.375
81.539185,-50.363615,153.0983,-748.2517,3320.37999,-85824.0515,-914119.185
81.539188,-50.362785,153.0294,-749.2206,3333.68438,-85810.7789,-914120.103
81.539192,-50.361955,152.9713,-750.1687,3346.99188,-85797.496,-914120.912
81.539195,-50.361125,152.8929,-751.1371,3360.29626,-85784.2233,-914121.83
81.539199,-50.360295,152.8236,-752.1064,3373.60375,-85770.9404,-914122.639
81.539202,-50.359466,152.7348,-753.0852,3386.89209,-85757.6836,-914123.554
81.539206,-50.358636,152.6542,-754.0658,3400.19957,-85744.4007,-914124.363
81.539209,-50.357807,152.5549,-755.0551,3413.48791,-85731.144,-914125.278
81.539213,-50.356978,152.4682,-756.0318,3426.77936,-85717.877,-914126.085
81.539216,-50.356149,152.3735,-757.0265,3440.06768,-85704.6202,-914127
81.539219,-50.35532,152.2805,-758.0095,3453.356,-85691.3634,-914127.914
81.539223,-50.354491,152.1978,-758.9922,3466.64744,-85678.0964,-914128.72
81.539226,-50.353662,152.0902,-759.9898,3479.93575,-85664.8396,-914129.635
81.539234,-50.351833,152.3089,-760.6711,3509.25744,-85635.5774,-914131.501
81.539237,-50.350996,152.1942,-761.6758,3522.67389,-85622.1929,-914132.427
81.53924,-50.350159,152.0867,-761.9233,3536.09034,-85608.8085,-914133.352
81.539244,-50.349322,151.9605,-762.1895,3549.50987,-85595.4138,-914134.169
81.539247,-50.348485,151.8517,-762.4483,3562.9263,-85582.0293,-914135.094
81.539251,-50.347649,151.7244,-762.7156,3576.3298,-85568.6506,-914135.909
81.539254,-50.346812,151.596,-762.984,3589.74622,-85555.2661,-914136.834
81.539257,-50.345976,151.4575,-763.2625,3603.14662,-85541.8975,-914137.757
81.53926,-50.345139,151.3276,-763.5324,3616.56303,-85528.513,-914138.681
81.539264,-50.344303,151.1885,-763.8215,3629.96652,-85515.1342,-914139.495
81.539267,-50.343466,151.0394,-764.1106,3643.38292,-85501.7497,-914140.419
81.53927,-50.34263,150.8974,-764.3926,3656.78329,-85488.3811,-914141.341
81.539273,-50.341794,150.7378,-764.6922,3670.18366,-85475.0125,-914142.263
81.539277,-50.340958,150.5843,-764.9857,3683.58713,-85461.6337,-914143.077
81.53928,-50.340122,150.4186,-765.2914,3696.98749,-85448.2651,-914143.998
81.539283,-50.339286,150.269,-765.591,3710.38784,-85434.8964,-914144.92
81.539286,-50.33845,150.0984,-765.9016,3723.78819,-85421.5278,-914145.841
81.539289,-50.337615,149.9278,-766.2122,3737.17252,-85408.1751,-914146.76
81.539292,-50.336779,149.7602,-766.5198,3750.57286,-85394.8064,-914147.681
81.539295,-50.335943,149.5965,-766.8235,3763.9732,-85381.4377,-914148.602
81.539298,-50.335107,149.4258,-767.1442,3777.37353,-85368.069,-914149.522
81.539301,-50.334272,149.2291,-767.2509,3790.75783,-85354.7163,-914150.441
81.539304,-50.333436,149.046,-767.344,3804.15816,-85341.3476,-914151.361
81.539307,-50.332601,148.8548,-767.4452,3817.54245,-85327.9949,-914152.279
81.539309,-50.331766,148.6736,-767.5464,3830.92453,-85314.6522,-914153.306
81.539312,-50.33093,148.4824,-767.6476,3844.32484,-85301.2835,-914154.225
81.539315,-50.330095,148.4419,-767.6781,3857.70913,-85287.9307,-914155.143
81.539317,-50.32926,148.4125,-767.6975,3871.09119,-85274.588,-914156.169
81.539319,-50.328425,148.3889,-767.7211,3884.47326,-85261.2453,-914157.195
81.539322,-50.327589,148.3478,-767.7522,3897.87355,-85247.8766,-914158.114
81.539324,-50.326754,148.3066,-767.7834,3911.2556,-85234.5339,-914159.139
81.539326,-50.325919,148.2554,-767.8346,3924.63766,-85221.1911,-914160.164
81.539328,-50.325084,148.2067,-767.8733,3938.0197,-85207.8484,-914161.189
81.53933,-50.324249,148.1531,-767.9169,3951.40175,-85194.5057,-914162.214
81.539332,-50.323415,148.1023,-767.9677,3964.76777,-85181.1788,-914163.237
81.539333,-50.32258,148.0454,-767.8946,3978.14848,-85167.8462,-914164.37
81.539335,-50.321745,147.9762,-767.8438,3991.53052,-85154.5034,-914165.394
81.539336,-50.32091,147.9057,-767.7843,4004.91122,-85141.1707,-914166.527
81.539338,-50.320076,147.8435,-767.7265,4018.27723,-85127.8438,-914167.549
81.539339,-50.319241,147.7564,-767.6836,4031.65793,-85114.5111,-914168.681
81.53934,-50.318406,147.6811,-767.6389,4045.03863,-85101.1784,-914169.813
81.539341,-50.317572,147.6084,-767.5816,4058.40331,-85087.8616,-914170.943
81.539342,-50.316737,147.5357,-767.5343,4071.784,-85074.5288,-914172.075
81.539343,-50.315902,147.4439,-767.4961,4085.1647,-85061.196,-914173.206
81.539343,-50.315068,147.3501,-767.4699,4098.52893,-85047.8893,-914174.444
81.539344,-50.314233,147.2459,-767.4441,4111.90962,-85034.5565,-914175.575
81.539344,-50.313399,147.1316,-767.4384,4125.27384,-85021.2497,-914176.813
81.539344,-50.312564,147.0257,-767.4243,4138.65409,-85007.9269,-914178.052
81.539344,-50.31173,146.9109,-767.4091,4152.01832,-84994.6201,-914179.289
81.539344,-50.310895,146.7935,-767.4065,4165.39857,-84981.2973,-914180.528
81.539344,-50.310061,146.6682,-767.4018,4178.76279,-84967.9904,-914181.765
81.539344,-50.309226,146.5429,-767.4071,4192.14304,-84954.6676,-914183.003
81.539344,-50.308392,146.4092,-767.4108,4205.50727,-84941.3607,-914184.239
81.539343,-50.307558,146.2675,-767.4325,4218.87193,-84928.0638,-914185.584
81.539343,-50.306723,146.1165,-767.4535,4232.25219,-84914.7409,-914186.822
81.539342,-50.305889,145.9644,-767.4856,4245.61686,-84901.4441,-914188.166
81.539341,-50.305054,145.8137,-767.5063,4258.99755,-84888.1312,-914189.512
81.53934,-50.30422,145.6606,-767.5394,4272.36223,-84874.8343,-914190.856
81.539339,-50.303386,145.5037,-767.5663,4285.7269,-84861.5373,-914192.199
81.539338,-50.302551,145.339,-767.611,4299.1076,-84848.2244,-914193.544
81.539336,-50.301717,145.1633,-767.6567,4312.47361,-84834.9375,-914194.996
81.539335,-50.300883,144.9842,-767.7158,4325.8383,-84821.6405,-914196.339
81.539333,-50.300049,144.8075,-767.7625,4339.20431,-84808.3535,-914197.791
81.539332,-50.299214,144.6295,-767.8205,4352.58502,-84795.0405,-914199.135
81.53933,-50.29838,144.4412,-767.8888,4365.95104,-84781.7535,-914200.586
81.539328,-50.297546,144.2528,-767.9472,4379.31706,-84768.4664,-914202.037
81.539326,-50.296711,144.0629,-768.0171,4392.69911,-84755.1634,-914203.489
81.539324,-50.295877,143.8639,-768.0861,4406.06514,-84741.8763,-914204.94
81.539321,-50.295043,143.6674,-768.1626,4419.43339,-84728.5992,-914206.498
81.539319,-50.294208,143.463,-768.237,4432.81545,-84715.2961,-914207.95
81.539316,-50.293374,143.257,-768.323,4446.18371,-84702.019,-914209.508
