Lat, Lon, Ice_surf, Ice_base, Distance, X_coord, Y_coord
81.752674,-50.739724,43.2469,-192.3431,2221.51263,-89498.0174,-890407.575
81.752619,-50.738876,43.1672,-190.6428,2236.04805,-89485.4377,-890414.858
81.752563,-50.738016,43.0972,-193.6728,2250.7992,-89472.6823,-890422.267
81.752508,-50.737169,43.0281,-195.3119,2265.32054,-89460.1178,-890429.547
81.752451,-50.736309,42.9588,-197.1212,2280.11718,-89447.3728,-890437.064
81.752396,-50.735462,42.8902,-197.6898,2294.6387,-89434.8079,-890444.344
81.75234,-50.734615,42.8118,-196.6782,2309.20552,-89422.2537,-890451.732
81.752284,-50.733769,42.7437,-193.2063,2323.75824,-89409.7148,-890459.119
81.752228,-50.73291,42.6654,-193.2646,2338.49566,-89396.9737,-890466.525
81.752172,-50.732064,42.6076,-196.8224,2353.04855,-89384.4344,-890473.911
81.752115,-50.731206,42.5396,-197.9204,2367.81733,-89371.7193,-890481.424
81.752059,-50.730361,42.462,-196.918,2382.3562,-89359.1952,-890488.808
81.752003,-50.729515,42.3943,-193.9657,2396.90933,-89346.6553,-890496.193
81.751947,-50.72867,42.3167,-194.7233,2411.44836,-89334.1308,-890503.577
81.75189,-50.727813,42.2586,-193.1614,2426.20331,-89321.4304,-890511.088
81.751833,-50.726969,42.1908,-183.5192,2440.77435,-89308.9319,-890518.578
81.751777,-50.726124,42.113,-172.657,2455.31363,-89296.4068,-890525.961
81.751719,-50.725268,42.0446,-170.0454,2470.10082,-89283.7322,-890533.578
81.751663,-50.724424,41.9667,-170.1033,2484.62609,-89271.2222,-890540.959
81.751606,-50.72358,41.9088,-170.1412,2499.19746,-89258.7229,-890548.449
81.751549,-50.722724,41.8405,-170.7195,2513.93874,-89246.0368,-890555.957
81.751492,-50.721881,41.7627,-172.5273,2528.49616,-89233.5526,-890563.444
81.751435,-50.721038,41.695,-173.105,2543.05365,-89221.0683,-890570.932
81.751378,-50.720195,41.6175,-173.1525,2557.61123,-89208.5837,-890578.419
81.751321,-50.719353,41.5502,-173.1998,2572.15476,-89196.1144,-890585.904
81.751263,-50.718498,41.4827,-174.3073,2586.92849,-89183.4538,-890593.518
81.751205,-50.717644,41.4156,-177.3344,2601.68819,-89170.8084,-890601.13
81.751148,-50.716802,41.3492,-175.0908,2616.23197,-89158.3386,-890608.615
81.75109,-50.71596,41.2731,-168.2769,2630.82262,-89145.8794,-890616.208
81.751033,-50.715118,41.2073,-162.6727,2645.36656,-89133.4091,-890623.693
81.750975,-50.714277,41.132,-160.968,2659.9433,-89120.965,-890631.284
81.750918,-50.713436,41.077,-163.993,2674.47328,-89108.5099,-890638.767
81.750859,-50.712583,41.012,-163.498,2689.26632,-89095.8897,-890646.485
81.750801,-50.711729,40.9373,-158.8027,2704.02661,-89083.243,-890654.095
81.750743,-50.710889,40.9432,-159.5068,2718.5896,-89070.8136,-890661.684
81.750685,-50.710049,40.9593,-161.8107,2733.15267,-89058.3841,-890669.273
81.750628,-50.709209,40.9856,-161.8044,2747.66895,-89045.9435,-890676.753
81.75057,-50.708369,41.0019,-160.5881,2762.23219,-89033.5135,-890684.342
81.750512,-50.707529,41.0282,-161.8118,2776.79551,-89021.0834,-890691.93
81.750454,-50.706689,41.0444,-162.3556,2791.35891,-89008.653,-890699.518
81.750394,-50.705825,41.0698,-162.3602,2806.35472,-88995.871,-890707.36
81.750336,-50.704986,41.0856,-162.8944,2820.90422,-88983.4557,-890714.946
81.750277,-50.704147,41.1112,-164.6588,2835.50138,-88971.0511,-890722.64
81.750219,-50.703308,41.1265,-164.1335,2850.05104,-88958.6355,-890730.226
81.750161,-50.70247,41.1515,-160.6185,2864.58672,-88946.2352,-890737.81
81.750102,-50.701631,41.1663,-159.5637,2879.18413,-88933.83,-890745.504
81.750044,-50.700793,41.1907,-158.4993,2893.71997,-88921.4293,-890753.088
81.749985,-50.699955,41.2049,-156.0551,2908.30352,-88909.0392,-890760.78
81.749925,-50.699092,41.2281,-157.4519,2923.28596,-88896.271,-890768.619
81.749866,-50.698255,41.2419,-155.5381,2937.85566,-88883.8961,-890776.309
81.749808,-50.697417,41.2655,-155.7145,2952.39184,-88871.4945,-890783.892
81.749749,-50.69658,41.2791,-154.4909,2966.9617,-88859.1192,-890791.581
81.74969,-50.695742,41.2827,-154.5073,2981.54567,-88846.728,-890799.272
81.749631,-50.694905,41.3064,-156.2636,2996.1157,-88834.3523,-890806.962
81.749572,-50.694068,41.3202,-156.8098,3010.68582,-88821.9763,-890814.651
81.749513,-50.693219,41.3438,-156.8062,3025.42454,-88809.4135,-890822.359
81.749454,-50.692383,41.3581,-156.2919,3039.9808,-88797.0526,-890830.046
81.749394,-50.691534,41.3823,-154.5377,3054.76747,-88784.5003,-890837.861
81.749335,-50.690698,41.3973,-155.0727,3069.3239,-88772.139,-890845.548
81.749275,-50.689862,41.4227,-157.5273,3083.92878,-88759.7883,-890853.343
81.749216,-50.689026,41.4386,-155.0814,3098.48538,-88747.4266,-890861.03
81.749157,-50.68819,41.465,-153.495,3113.04207,-88735.0648,-890868.716
81.749098,-50.687354,41.482,-151.738,3127.59884,-88722.7027,-890876.403
81.749038,-50.686506,41.5092,-151.7408,3142.37201,-88710.1646,-890884.216
81.748978,-50.685671,41.5274,-153.5026,3156.96334,-88697.8284,-890892.008
81.748919,-50.684836,41.5561,-153.5039,3171.50634,-88685.4812,-890899.692
81.748859,-50.684,41.5754,-151.7446,3186.11181,-88673.1291,-890907.486
81.748799,-50.683153,41.6049,-151.2151,3200.87131,-88660.6057,-890915.297
81.748739,-50.682318,41.6252,-151.7448,3215.46298,-88648.2687,-890923.089
81.74868,-50.681484,41.6561,-152.9739,3229.99231,-88635.9363,-890930.771
81.74862,-50.680649,41.6774,-152.2826,3244.58415,-88623.5989,-890938.563
81.74856,-50.679815,41.7091,-153.5009,3259.1621,-88611.2768,-890946.353
81.7485,-50.678968,41.731,-153.499,3273.92204,-88598.7523,-890954.162
81.74844,-50.678134,41.7535,-152.8065,3288.50016,-88586.4298,-890961.952
81.74838,-50.6773,41.7865,-155.7935,3303.07837,-88574.1071,-890969.742
81.74832,-50.676467,41.8098,-156.8502,3317.64269,-88561.7998,-890977.529
81.74826,-50.675633,41.8436,-156.8464,3332.22107,-88549.4767,-890985.318
81.748199,-50.674787,41.8675,-156.8425,3347.01597,-88536.9775,-890993.234
81.748139,-50.673954,41.902,-156.308,3361.58056,-88524.6695,-891001.021
81.748079,-50.673121,41.9269,-154.5431,3376.14522,-88512.3613,-891008.808
81.748019,-50.672288,41.9623,-155.0677,3390.70997,-88500.0529,-891016.595
81.747958,-50.671442,41.9878,-158.5822,3405.50522,-88487.5529,-891024.51
81.747898,-50.67061,42.0239,-160.1661,3420.05618,-88475.2596,-891032.295
81.747837,-50.669777,42.0505,-161.9295,3434.67034,-88462.9614,-891040.19
81.747777,-50.668944,42.0874,-162.4426,3449.23543,-88450.6521,-891047.976
81.747717,-50.668112,42.1046,-162.4454,3463.78665,-88438.3582,-891055.761
81.747656,-50.66728,42.1522,-162.4278,3478.38714,-88426.0749,-891063.653
81.747596,-50.666447,42.1701,-162.4299,3492.95249,-88413.765,-891071.439
81.747535,-50.665603,42.1981,-162.9619,3507.72043,-88401.2946,-891079.35
81.747474,-50.664771,42.2365,-162.0435,3522.32118,-88389.0107,-891087.242
81.747413,-50.663927,42.2649,-151.1351,3537.08928,-88376.5398,-891095.152
81.747352,-50.663095,42.3035,-138.0765,3551.69021,-88364.2554,-891103.044
81.747291,-50.662264,42.3323,-128.0277,3566.2773,-88351.9864,-891110.934
81.747231,-50.661433,42.3711,-121.4989,3580.81524,-88339.7064,-891118.716
81.74717,-50.660601,42.3998,-126.4102,3595.41642,-88327.4213,-891126.607
81.747109,-50.65977,42.4384,-127.9916,3610.00377,-88315.1516,-891134.497
81.747048,-50.658939,42.4668,-125.7032,3624.5912,-88302.8817,-891142.386
81.746988,-50.658108,42.5051,-124.9849,3639.12948,-88290.6009,-891150.167
81.746927,-50.657277,42.5331,-128.6669,3653.71709,-88278.3306,-891158.056
81.746866,-50.656447,42.5707,-126.7393,3668.29087,-88266.0756,-891165.943
81.746803,-50.655592,42.5976,-125.6724,3683.31178,-88253.453,-891174.086
81.746742,-50.654761,42.6345,-126.1855,3697.89965,-88241.1821,-891181.974
81.746681,-50.653931,42.6609,-127.9491,3712.47368,-88228.9265,-891189.861
81.74662,-50.653101,42.6968,-126.8832,3727.04781,-88216.6706,-891197.748
81.746559,-50.652271,42.7222,-122.6678,3741.62202,-88204.4146,-891205.635
81.746498,-50.651441,42.757,-124.583,3756.19631,-88192.1584,-891213.521
81.746437,-50.650611,42.7811,-124.5789,3770.77069,-88179.9019,-891221.407
81.746376,-50.649781,42.8146,-122.6454,3785.34516,-88167.6452,-891229.293
81.746314,-50.648951,42.8373,-126.3327,3799.96964,-88155.3991,-891237.287
81.746253,-50.648122,42.8692,-125.6308,3814.53037,-88143.1576,-891245.171
81.746192,-50.647292,42.8903,-122.8197,3829.10509,-88130.9003,-891253.057
81.74613,-50.646463,42.9206,-119.9894,3843.71597,-88118.669,-891261.049
81.746068,-50.645622,42.9398,-117.7102,3858.49354,-88106.2509,-891269.06
81.746006,-50.64478,42.9679,-116.6421,3873.28511,-88093.817,-891277.071
81.745944,-50.643952,42.9854,-116.4846,3887.88239,-88081.6007,-891285.061
81.745883,-50.643123,43.012,-121.228,3902.44364,-88069.3579,-891292.945
81.745821,-50.642294,43.0275,-122.8325,3917.05494,-88057.1256,-891300.936
81.74576,-50.641465,43.0521,-122.2979,3931.61636,-88044.8824,-891308.819
81.745698,-50.640637,43.0657,-120.5543,3946.21398,-88032.6652,-891316.808
81.745637,-50.639808,43.0883,-120.0217,3960.77557,-88020.4216,-891324.691
81.745575,-50.63898,43.0899,-120.0401,3975.37336,-88008.204,-891332.68
81.745513,-50.638152,43.1106,-120.0494,3989.97124,-87995.9862,-891340.669
81.745452,-50.637323,43.1202,-120.5898,4004.53309,-87983.7419,-891348.551
81.74539,-50.636495,43.139,-122.361,4019.13114,-87971.5237,-891356.539
81.745327,-50.635655,43.1464,-122.9136,4033.94595,-87959.1293,-891364.654
81.745266,-50.634827,43.1534,-122.3966,4048.49416,-87946.8999,-891372.534
81.745204,-50.633999,43.1697,-122.2303,4063.09246,-87934.681,-891380.522
81.745142,-50.633172,43.1752,-126.9948,4077.677,-87922.4775,-891388.509
81.745079,-50.632332,43.1895,-128.6005,4092.49216,-87910.0822,-891396.623
81.745017,-50.631504,43.1938,-127.0362,4107.09073,-87897.8627,-891404.611
81.744955,-50.630677,43.2075,-121.7725,4121.67553,-87885.6585,-891412.597
81.744893,-50.62985,43.2107,-120.1993,4136.26041,-87873.4542,-891420.583
81.744831,-50.629023,43.2234,-120.2066,4150.84538,-87861.2496,-891428.568
81.744769,-50.628196,43.2259,-120.2341,4165.43044,-87849.0448,-891436.554
81.744707,-50.627369,43.238,-120.252,4180.01558,-87836.8398,-891444.539
81.744645,-50.626542,43.2398,-120.2702,4194.60081,-87824.6346,-891452.524
81.744583,-50.625715,43.2514,-120.2886,4209.18612,-87812.4291,-891460.509
81.74452,-50.624877,43.2524,-120.8376,4223.97437,-87800.063,-891468.619
81.744458,-50.62405,43.2638,-123.1462,4238.55986,-87787.8571,-891476.603
81.744395,-50.623224,43.2651,-124.3949,4253.18233,-87775.6773,-891484.695
81.744333,-50.622398,43.2765,-122.4835,4267.75414,-87763.4865,-891492.677
81.74427,-50.621572,43.278,-123.902,4282.37678,-87751.3063,-891500.768
81.744208,-50.620746,43.2897,-120.4003,4296.94876,-87739.1151,-891508.751
81.744146,-50.619921,43.2916,-117.9584,4311.50697,-87726.9393,-891516.731
81.744083,-50.619095,43.3037,-123.9563,4326.12987,-87714.7584,-891524.822
81.74402,-50.61827,43.306,-126.104,4340.73906,-87702.5928,-891532.91
81.743958,-50.617445,43.3186,-124.5214,4355.29753,-87690.4164,-891540.891
81.743894,-50.616608,43.3209,-121.9091,4370.12366,-87678.0743,-891549.106
81.743831,-50.615783,43.334,-129.126,4384.73311,-87665.9081,-891557.194
81.743768,-50.614959,43.3375,-130.2225,4399.32884,-87653.7572,-891565.28
81.743706,-50.614135,43.3513,-131.2887,4413.87381,-87641.5955,-891573.258
81.743643,-50.613311,43.3553,-131.3047,4428.46971,-87629.4442,-891581.345
81.74358,-50.612487,43.3697,-129.0303,4443.0657,-87617.2927,-891589.431
81.743516,-50.611651,43.3739,-127.8261,4457.87857,-87604.9648,-891597.643
81.743452,-50.610828,43.3888,-130.2912,4472.51245,-87592.8391,-891605.836
81.743389,-50.610005,43.3941,-129.6059,4487.09491,-87580.7025,-891613.92
81.743326,-50.609182,43.4097,-128.5603,4501.67745,-87568.5657,-891622.003
81.743262,-50.60836,43.4056,-127.3544,4516.29785,-87556.4549,-891630.194
81.743199,-50.607537,43.4217,-128.5983,4530.88056,-87544.3176,-891638.277
81.743136,-50.606715,43.4281,-129.1419,4545.44957,-87532.1957,-891646.359
81.743072,-50.605893,43.4347,-129.6853,4560.07023,-87520.0842,-891654.549
81.743008,-50.605072,43.4515,-131.9885,4574.67723,-87507.9881,-891662.737
81.742945,-50.60425,43.4585,-134.2915,4589.2465,-87495.8656,-891670.819
81.742881,-50.603429,43.4756,-134.8344,4603.85368,-87483.769,-891679.007
81.742817,-50.602608,43.4829,-134.3171,4618.46095,-87471.6722,-891687.195
81.742753,-50.601787,43.5003,-132.5697,4633.0683,-87459.5752,-891695.382
81.742689,-50.600967,43.5078,-133.1222,4647.662,-87447.4936,-891703.568
81.742625,-50.600147,43.5254,-136.6446,4662.25579,-87435.4117,-891711.754
81.742561,-50.599327,43.5331,-137.7269,4676.84967,-87423.3296,-891719.94
81.742497,-50.598507,43.5509,-138.2591,4691.44363,-87411.2473,-891728.125
81.742432,-50.597687,43.5587,-140.0413,4706.08997,-87399.1755,-891736.419
81.742368,-50.596868,43.5764,-138.9836,4720.67038,-87387.1083,-891744.602
81.742304,-50.596049,43.5842,-133.7258,4735.25087,-87375.0409,-891752.786
81.742238,-50.595218,43.6015,-132.1385,4750.10069,-87362.8078,-891761.204
81.742174,-50.5944,43.6091,-131.6209,4764.66763,-87350.7555,-891769.386
81.742109,-50.593581,43.6267,-130.4033,4779.30072,-87338.6981,-891777.677
81.742045,-50.592763,43.6342,-132.7158,4793.86783,-87326.6454,-891785.858
81.74198,-50.591945,43.6517,-136.2383,4808.48741,-87314.6031,-891794.148
81.741914,-50.591116,43.6585,-135.5615,4823.31032,-87302.4,-891802.562
81.741849,-50.590298,43.6757,-135.0343,4837.93008,-87290.3572,-891810.851
81.741784,-50.589481,43.6829,-135.5871,4852.53625,-87278.3298,-891819.139
81.741719,-50.588664,43.6999,-135.7601,4867.14251,-87266.3022,-891827.426
81.741654,-50.587847,43.7069,-131.0331,4881.74885,-87254.2744,-891835.713
81.741589,-50.587031,43.7237,-129.4463,4896.3416,-87242.2619,-891843.999
81.741524,-50.586214,43.7305,-129.4695,4910.94812,-87230.2337,-891852.285
81.741459,-50.585398,43.7471,-130.0029,4925.54105,-87218.2207,-891860.571
81.741394,-50.584582,43.7535,-132.3165,4940.13407,-87206.2076,-891868.856
81.741328,-50.583767,43.7699,-134.6101,4954.76665,-87194.2204,-891877.247
81.741263,-50.582951,43.7761,-135.1639,4969.35985,-87182.2068,-891885.532
81.741198,-50.582136,43.7921,-135.1779,4983.93946,-87170.2086,-891893.815
81.741132,-50.581321,43.798,-135.192,4998.57231,-87158.2208,-891902.206
